fromRegion,toFacility,timePeriod,quantity
31,19,85,1000000.0
31,19,92,1000000.0
31,19,99,1000000.0
31,19,106,1000000.0
31,19,113,0.005840194050372445
31,19,120,1000000.0
31,19,134,0.004239056539421607
31,19,141,1000000.0
31,19,148,1000000.0
31,29,8,1000000.0
31,29,29,1000000.0
31,29,36,1000000.0
31,29,43,1000000.0
31,29,50,1000000.0
31,29,64,999999.8889136597
31,29,71,12.114575825322586
31,29,78,1000000.0
31,29,92,1000000.0
31,29,99,1000000.0
31,29,113,1000000.0
31,29,120,0.01462705446728161
31,29,127,1000000.0
31,29,148,1000000.0
31,38,22,1000000.0
31,38,29,1000000.0
31,38,57,1000000.0
31,38,64,1000000.0
31,38,71,1000000.0
31,38,78,0.018515829084166623
31,38,85,1000000.0
31,38,106,0.006584761861647486
31,38,134,1000000.0
31,38,148,999994.0719101337
31,67,1,178.15109473722987
31,67,8,1000000.0
31,67,15,1000000.0
31,67,43,1000000.0
31,67,85,0.01100279982866923
31,67,92,0.008900121841014437
31,67,106,1000000.0
31,67,113,1000000.0
31,67,120,1000000.0
31,67,127,1000000.0
31,67,134,1000000.0
31,67,141,1000000.0
31,67,148,1000000.0
32,19,1,437.09334890532773
32,19,8,999984.7451578579
32,19,15,1000000.0
32,19,22,24.76580985790139
32,19,29,26.393819921014053
32,19,36,999983.7460198995
32,19,43,1000000.0
32,19,64,1000000.0
32,19,71,0.17864373139608034
32,19,78,999998.641428359
32,19,85,1000000.0
32,19,92,1000000.0
32,19,99,999997.957883433
32,19,113,1000000.0
32,19,127,1000000.0
32,19,134,1000000.0
32,19,148,1000000.0
32,36,1,149.77747482348036
32,36,15,999853.0999207132
32,36,22,999975.9781295006
32,36,29,999984.6006854097
32,36,43,1000000.0
32,36,50,1000000.0
32,36,57,1000000.0
32,36,78,1000000.0
32,36,106,1000000.0
32,36,113,1000000.0
32,36,141,1000000.0
32,39,8,1000000.0
32,39,15,149.8182726240484
32,39,22,1000000.0
32,39,36,1000000.0
32,39,50,1000000.0
32,39,64,21.490694700073984
32,39,78,5.316809894379695
32,39,85,1.875195166328922
32,39,99,999996.1247920324
32,39,113,1000000.0
32,39,120,1.134047269639978
32,39,134,1000000.0
32,62,15,1000000.0
32,62,29,999989.4059885282
32,62,43,1000000.0
32,62,57,1000000.0
32,62,64,1000000.0
32,62,71,1000000.0
32,62,78,1000000.0
32,62,85,1000000.0
32,62,92,1000000.0
32,62,99,1000000.0
32,62,106,1000000.0
32,62,120,1000000.0
32,62,127,1000000.0
32,62,134,1.0573992962017655
32,62,141,1000000.0
32,62,148,1000000.0
32,65,1,1000000.0
32,65,8,999999.5615255567
32,65,36,1000000.0
32,65,50,1000000.0
32,65,71,1000000.0
32,65,85,999998.9621577229
32,65,92,1000000.0
32,65,99,1000000.0
32,65,106,0.733602208765411
32,65,120,1000000.0
32,65,127,1000000.0
32,65,134,999999.6934412065
32,65,141,999999.6838648977
32,65,148,999999.2398252111
33,12,1,33.55972755910045
33,12,8,1000000.0
33,12,29,1000000.0
33,12,50,0.1599542721240469
33,12,57,1000000.0
33,12,71,1000000.0
33,12,78,1000000.0
33,12,85,1000000.0
33,12,92,1000000.0
33,12,99,1000000.0
33,12,106,1000000.0
33,12,113,1000000.0
33,12,120,1000000.0
33,12,127,1000000.0
33,12,134,1000000.0
33,12,148,1000000.0
33,14,22,1000000.0
33,14,36,1000000.0
33,14,43,1000000.0
33,14,57,999993.4969751363
33,14,92,1000000.0
33,14,99,0.00013705166516001985
33,14,113,1000000.0
33,14,127,999999.9985855215
33,14,134,1000000.0
33,20,8,1000000.0
33,20,15,152.08579218251217
33,20,36,1000000.0
33,20,43,1000000.0
33,20,50,1000000.0
33,20,64,1000000.0
33,20,85,1000000.0
33,20,92,1000000.0
33,20,120,1000000.0
33,20,141,1000000.0
33,20,148,0.00014139875016328386
33,23,8,1000000.0
33,23,15,1000000.0
33,23,36,0.0005570471182959402
33,23,43,1000000.0
33,23,50,1000000.0
33,23,64,0.00028336665112214536
33,23,71,1000000.0
33,23,106,1000000.0
33,23,141,1000000.0
33,23,148,1000000.0
33,39,8,0.5812323819487777
33,39,15,1000000.0
33,39,22,1000000.0
33,39,29,1000000.0
33,39,50,1000000.0
33,39,64,1000000.0
33,39,78,1000000.0
33,39,85,1000000.0
33,39,92,1000000.0
33,39,99,1000000.0
33,39,106,1000000.0
33,39,113,1000000.0
33,39,120,0.00027786287803787584
33,39,127,0.001496636075899005
33,39,134,1000000.0
33,39,141,1000000.0
33,39,148,1000000.0
33,61,15,1000000.0
33,61,22,1000000.0
33,61,29,1000000.0
33,61,57,1000000.0
33,61,71,1000000.0
33,61,78,1000000.0
33,61,106,1000000.0
33,61,120,1000000.0
33,61,148,999999.9999132354
33,62,22,1000000.0
33,62,36,1000000.0
33,62,43,1000000.0
33,62,57,1000000.0
33,62,64,1000000.0
33,62,71,1000000.0
33,62,78,0.00020952807074255356
33,62,85,1000000.0
33,62,99,1000000.0
33,62,113,1000000.0
33,62,120,999999.999814119
33,62,127,1000000.0
33,62,134,1000000.0
33,62,141,999986.59659926
34,26,8,1000000.0
34,26,15,1000000.0
34,26,22,47.282795268260756
34,26,43,1000000.0
34,26,50,1000000.0
34,26,78,1000000.0
34,26,85,999999.8216358068
34,26,99,1000000.0
34,26,106,1000000.0
34,26,141,1000000.0
34,26,148,1000000.0
34,41,1,2657.3533156373855
34,41,8,1000000.0
34,41,29,1000000.0
34,41,36,1000000.0
34,41,57,43.72894757287577
34,41,64,1000000.0
34,41,78,1000000.0
34,41,99,1000000.0
34,41,113,1000000.0
34,41,120,1000000.0
34,41,127,1000000.0
34,41,134,999986.8110798845
34,41,141,999999.9976069641
34,48,15,999881.6018925814
34,48,22,1000000.0
34,48,29,999899.9376056752
34,48,50,999975.0694013875
34,48,57,1000000.0
34,48,71,1000000.0
34,48,78,1000000.0
34,48,92,1000000.0
34,48,99,1000000.0
34,48,113,1000000.0
34,57,1,996940.6090603208
34,57,8,136.1338262340781
34,57,36,1000000.0
34,57,43,1000000.0
34,57,57,999969.2374182984
34,57,78,0.09522388576370583
34,57,85,999990.7468366489
34,57,106,1000000.0
34,57,120,999999.9805087138
34,57,127,1000000.0
34,57,134,1000000.0
34,57,141,1000000.0
34,57,148,1000000.0
34,60,15,1000000.0
34,60,22,1000000.0
34,60,29,1000000.0
34,60,50,999934.8090017164
34,60,64,35.835577285711366
34,60,71,1000000.0
34,60,85,9.504088379209861
34,60,92,1000000.0
34,60,99,0.24478663728282513
34,60,120,1000000.0
34,60,127,999997.1076409236
34,60,134,999997.0773362409
34,60,141,0.1303272778600937
34,60,148,999996.0276652803
34,64,1,228.90402204898743
34,64,8,1000000.0
34,64,15,1000000.0
34,64,22,1000000.0
34,64,29,1000000.0
34,64,36,36.745562140393446
34,64,43,1000000.0
34,64,50,115.79355180752464
34,64,57,1000000.0
34,64,64,1000000.0
34,64,71,0.24719157242804987
34,64,85,1000000.0
34,64,92,1000000.0
34,64,106,14.727713240431374
34,64,113,1000000.0
34,64,120,0.056395142622395936
34,64,127,10.143697123988881
34,64,134,16.33019463182427
35,8,1,1000000.0
35,8,8,1000000.0
35,8,15,1000000.0
35,8,22,999999.9332153216
35,8,36,999986.1708242439
35,8,43,24.405172707047313
35,8,57,15.693556924945133
35,8,99,1000000.0
35,8,106,1000000.0
35,8,113,0.03703894250766341
35,8,120,0.5502783648933168
35,8,127,1000000.0
35,8,148,0.2938902328023687
35,11,1,999767.6299655375
35,11,8,999694.8562590281
35,11,15,1000000.0
35,11,22,1000000.0
35,11,29,1.5324706122958038
35,11,36,1000000.0
35,11,43,999980.3829835209
35,11,57,1000000.0
35,11,64,1000000.0
35,11,71,1000000.0
35,11,78,1000000.0
35,11,85,999997.1393508123
35,11,106,999998.7153275015
35,11,127,1000000.0
35,11,141,0.0263251737240645
35,11,148,999999.7259091305
35,13,1,384.0359420936955
35,13,22,999993.0707888246
35,13,29,1000000.0
35,13,50,1000000.0
35,13,57,1000000.0
35,13,64,1000000.0
35,13,78,1000000.0
35,13,85,1000000.0
35,13,92,1000000.0
35,13,106,1000000.0
35,13,113,1000000.0
35,13,120,1000000.0
35,13,134,1000000.0
35,13,141,1000000.0
35,13,148,1000000.0
35,25,8,1000000.0
35,25,29,1000000.0
35,25,36,1000000.0
35,25,43,999995.4292683031
35,25,50,1000000.0
35,25,64,12.523931173125776
35,25,78,5.436282795045567
35,25,92,1000000.0
35,25,99,1000000.0
35,25,113,1000000.0
35,25,120,1000000.0
35,25,127,0.4220467956404363
35,25,134,1000000.0
35,25,141,1000000.0
36,19,8,1000000.0
36,19,15,999935.7782550773
36,19,22,1000000.0
36,19,29,1000000.0
36,19,43,1000000.0
36,19,50,1000000.0
36,19,57,1000000.0
36,19,64,1000000.0
36,19,71,1000000.0
36,19,78,1000000.0
36,19,134,1000000.0
36,19,141,1000000.0
36,32,8,1000000.0
36,32,15,1000000.0
36,32,36,1000000.0
36,32,43,999998.2058405329
36,32,64,21.42666527524125
36,32,71,1000000.0
36,32,78,3.557463547077497
36,32,85,1000000.0
36,32,92,1000000.0
36,32,99,1000000.0
36,32,113,999999.6381647071
36,32,120,0.943963099620305
36,32,127,1000000.0
36,32,134,1000000.0
36,32,148,999998.9633311696
36,38,15,1000000.0
36,38,22,1000000.0
36,38,36,1000000.0
36,38,50,1000000.0
36,38,64,999980.4173948374
36,38,71,2.5801481379986986
36,38,78,1000000.0
36,38,99,1000000.0
36,38,106,1000000.0
36,38,113,999999.0056391836
36,38,120,999999.0864134526
36,38,148,1.059312647790648
36,65,29,1000000.0
36,65,57,1000000.0
36,65,85,1000000.0
36,65,92,1000000.0
36,65,99,1.888673676715072
36,65,106,1000000.0
36,65,113,1000000.0
36,65,120,1000000.0
36,65,127,1000000.0
36,65,134,0.031382305729958565
36,65,141,1000000.0
36,65,148,1000000.0
37,1,1,997980.4617453371
37,1,43,1000000.0
37,1,50,1000000.0
37,1,57,1000000.0
37,1,78,1000000.0
37,1,99,9.577297040028498
37,1,106,999988.7131475053
37,1,120,999999.9793305112
37,1,127,1000000.0
37,1,134,1000000.0
37,9,8,1000000.0
37,9,15,1000000.0
37,9,22,0.0021063288192443436
37,9,43,1000000.0
37,9,57,999997.9876332976
37,9,64,1000000.0
37,9,71,1000000.0
37,9,78,1000000.0
37,9,85,21.525299098283217
37,9,92,999995.8907778842
37,9,99,999990.4229294859
37,9,106,1000000.0
37,9,113,1000000.0
37,9,120,1000000.0
37,9,134,10.710360639845021
37,9,141,999996.7367985545
37,9,148,1000000.0
37,14,1,530.4066693617218
37,14,8,999972.1795076189
37,14,15,1000000.0
37,14,29,1000000.0
37,14,36,999988.1652771357
37,14,50,1000000.0
37,14,57,1000000.0
37,14,71,999999.996394111
37,14,78,1000000.0
37,14,85,1000000.0
37,14,99,1000000.0
37,14,120,0.020824973355047405
37,14,127,1000000.0
37,14,134,1000000.0
37,14,148,1000000.0
37,20,8,1000000.0
37,20,22,1000000.0
37,20,29,1000000.0
37,20,36,1000000.0
37,20,64,1000000.0
37,20,71,0.004016926162876189
37,20,92,1000000.0
37,20,106,1000000.0
37,20,113,1000000.0
37,20,120,1000000.0
37,20,134,999989.2897616327
37,20,141,1000000.0
37,20,148,1000000.0
37,41,8,28.37928945524618
37,41,22,1000000.0
37,41,29,999991.7509675284
37,41,36,1000000.0
37,41,43,0.5923903663842762
37,41,50,1000000.0
37,41,57,999995.5149222697
37,41,64,1000000.0
37,41,71,1000000.0
37,41,85,1000000.0
37,41,92,1000000.0
37,41,113,0.00017082239973665808
37,41,127,1000000.0
38,3,15,1.9200424717009024
38,3,22,1000000.0
38,3,29,1000000.0
38,3,36,0.00015360576138536276
38,3,43,1000000.0
38,3,50,1000000.0
38,3,57,1000000.0
38,3,64,999980.4174608534
38,3,71,1000000.0
38,3,78,1000000.0
38,3,106,1000000.0
38,3,113,1000000.0
38,3,134,1000000.0
38,3,141,1000000.0
38,7,8,999997.6755442284
38,7,15,1000000.0
38,7,29,0.0004721804654682614
38,7,36,1000000.0
38,7,43,1000000.0
38,7,50,9.19506190289728e-05
38,7,57,1000000.0
38,7,64,1000000.0
38,7,71,1000000.0
38,7,85,1000000.0
38,7,99,1000000.0
38,7,106,1000000.0
38,7,127,1000000.0
38,7,141,6.573987568961456
38,18,8,1000000.0
38,18,22,1000000.0
38,18,29,1000000.0
38,18,78,1000000.0
38,18,85,1000000.0
38,18,99,1000000.0
38,18,120,1000000.0
38,18,141,1000000.0
38,19,36,1000000.0
38,19,50,1000000.0
38,19,85,1000000.0
38,19,106,1000000.0
38,19,134,999999.99113039
38,22,1,1000000.0
38,22,8,3.0763528468087316
38,22,15,1000000.0
38,22,22,1000000.0
38,22,50,1000000.0
38,22,57,7.937837974001154e-05
38,22,64,1000000.0
38,22,71,1000000.0
38,22,92,1000000.0
38,22,99,1000000.0
38,22,113,1000000.0
38,22,120,1000000.0
38,22,148,1000000.0
38,31,8,1000000.0
38,31,15,1000000.0
38,31,22,0.02276934464543472
38,31,36,1000000.0
38,31,43,1000000.0
38,31,50,1000000.0
38,31,71,2.580205227304892
38,31,78,1000000.0
38,31,85,4.267318702024121e-05
38,31,92,1000000.0
38,31,99,1000000.0
38,31,106,1000000.0
38,31,113,1000000.0
38,31,120,1000000.0
38,31,127,1000000.0
38,31,141,999999.9962993715
38,31,148,1000000.0
38,36,8,1000000.0
38,36,29,1000000.0
38,36,43,1000000.0
38,36,57,1000000.0
38,36,64,1000000.0
38,36,71,1000000.0
38,36,78,0.018564964984635546
38,36,85,1000000.0
38,36,92,1000000.0
38,36,113,1000000.0
38,36,120,1000000.0
38,36,127,1000000.0
38,36,134,1000000.0
38,36,141,999999.9767009319
38,36,148,1000000.0
38,65,22,1000000.0
38,65,29,1000000.0
38,65,36,1000000.0
38,65,43,0.000115073435481108
38,65,57,1000000.0
38,65,64,1000000.0
38,65,78,1000000.0
38,65,92,1000000.0
38,65,99,0.0031100812303766303
38,65,113,999999.0056633613
38,65,127,999999.4988419095
38,65,134,1000000.0
38,65,148,1000000.0
39,23,22,1000000.0
39,23,29,0.0003852148062498526
39,23,36,1000000.0
39,23,43,0.0002728142122015979
39,23,50,999986.512330781
39,23,57,0.6091105294181034
39,23,64,1000000.0
39,23,71,0.0012687320005905305
39,23,78,1000000.0
39,23,85,1000000.0
39,23,92,1000000.0
39,23,99,999989.8479131317
39,23,113,1000000.0
39,23,127,1000000.0
39,23,134,1000000.0
39,23,141,1000000.0
39,32,1,579.8097446771133
39,32,15,1000000.0
39,32,29,1000000.0
39,32,43,1000000.0
39,32,57,999999.3916075242
39,32,64,1000000.0
39,32,71,1000000.0
39,32,78,1000000.0
39,32,85,1000000.0
39,32,92,1000000.0
39,32,99,1000000.0
39,32,106,1000000.0
39,32,120,1000000.0
39,32,127,1000000.0
39,32,141,999999.5485271758
39,32,148,1000000.0
39,33,15,152.07473198627122
39,33,36,1000000.0
39,33,43,1000000.0
39,33,57,1000000.0
39,33,71,1000000.0
39,33,92,999999.9998464369
39,33,106,999999.9947343636
39,33,120,1000000.0
39,33,134,999998.9412996047
39,61,8,1000000.0
39,61,15,999997.7478312217
39,61,22,1000000.0
39,61,29,1000000.0
39,61,36,1000000.0
39,61,50,1000000.0
39,61,64,1000000.0
39,61,78,1000000.0
39,61,85,1.875298049529522
39,61,106,1000000.0
39,61,113,999993.4972297424
39,61,120,1.1343772237035061
39,61,127,0.0015421298069399688
39,61,148,1000000.0
39,62,8,1000000.0
39,62,15,1000000.0
39,62,22,1000000.0
39,62,50,6.503266249191186
39,62,99,1000000.0
39,62,113,6.5037957841298555
39,62,134,1000000.0
39,62,141,0.4515089893247932
39,62,148,1000000.0
40,8,8,999745.424060228
40,8,15,1000000.0
40,8,43,1000000.0
40,8,50,1000000.0
40,8,64,999971.8819569715
40,8,71,39.236559134688704
40,8,78,1000000.0
40,8,99,999990.6233611683
40,8,106,1000000.0
40,8,127,1000000.0
40,8,134,1000000.0
40,8,148,1000000.0
40,13,8,1000000.0
40,13,15,1000000.0
40,13,22,1000000.0
40,13,36,1000000.0
40,13,71,1000000.0
40,13,78,19.334502476046744
40,13,92,1000000.0
40,13,99,1000000.0
40,13,106,999999.9759851709
40,13,113,1000000.0
40,13,120,1000000.0
40,13,127,1000000.0
40,13,141,1000000.0
40,24,15,1000000.0
40,24,22,1000000.0
40,24,29,1000000.0
40,24,36,1000000.0
40,24,50,1000000.0
40,24,57,1000000.0
40,24,99,1000000.0
40,24,120,1000000.0
40,24,134,3.5258793130338217
40,24,141,1000000.0
40,28,1,1000000.0
40,28,8,1000000.0
40,28,22,999942.6886191523
40,28,29,1000000.0
40,28,36,3.1581327121328036
40,28,50,1000000.0
40,28,57,1000000.0
40,28,64,1000000.0
40,28,71,999981.1995677318
40,28,85,1000000.0
40,28,106,1000000.0
40,28,113,999990.5280870599
40,28,120,1000000.0
40,28,134,1000000.0
40,28,148,1000000.0
40,52,15,609.9938708159012
40,52,22,59.709670636453666
40,52,29,999983.9591911745
40,52,36,1000000.0
40,52,43,1000000.0
40,52,50,0.9491208103542774
40,52,57,999999.1847121359
40,52,64,1000000.0
40,52,78,999999.894979578
40,52,85,5.757527216950923
40,52,99,1000000.0
40,52,106,13.828574446157898
40,52,127,1000000.0
40,52,141,0.026579705003937693
40,52,148,1000000.0
40,56,8,1000000.0
40,56,29,1000000.0
40,56,43,1000000.0
40,56,64,1000000.0
40,56,71,1000000.0
40,56,78,1000000.0
40,56,85,1000000.0
40,56,92,1000000.0
40,56,113,1000000.0
40,56,120,2.678864536039116
40,56,134,1000000.0
41,1,1,2516.395237589887
41,1,8,1000000.0
41,1,22,1000000.0
41,1,36,1000000.0
41,1,43,999983.1103681626
41,1,57,1000000.0
41,1,64,1000000.0
41,1,85,1000000.0
41,1,92,1000000.0
41,1,99,1000000.0
41,1,120,0.00833866372704506
41,1,141,1000000.0
41,9,15,1000000.0
41,9,22,1000000.0
41,9,29,1000000.0
41,9,36,1000000.0
41,9,43,17.50209406996146
41,9,71,1000000.0
41,9,92,1000000.0
41,9,120,1000000.0
41,9,127,999998.0503672623
41,9,134,999986.8137903458
41,34,8,999745.115404152
41,34,15,1000000.0
41,34,22,1000000.0
41,34,29,999866.2396928644
41,34,43,1000000.0
41,34,50,1000000.0
41,34,57,1000000.0
41,34,64,34.61312569934253
41,34,71,0.0634378678211786
41,34,78,0.007851627803517787
41,34,85,1000000.0
41,34,92,999999.8574095459
41,34,99,0.005020970023172319
41,34,106,14.690806618775241
41,34,113,999999.9467638086
41,34,127,1.9573045853598512
41,34,134,1000000.0
41,34,148,1000000.0
41,37,8,1000000.0
41,37,15,1000000.0
41,37,29,1000000.0
41,37,43,1000000.0
41,37,57,1000000.0
41,37,78,1000000.0
41,37,99,1000000.0
41,37,106,999988.712954849
41,37,120,1000000.0
41,37,134,1000000.0
41,37,141,1000000.0
41,37,148,1000000.0
41,54,15,0.6075237000292023
41,54,36,0.022656198427281306
41,54,50,1000000.0
41,54,64,1000000.0
41,54,71,1000000.0
41,54,78,1000000.0
41,54,85,0.006806153245940042
41,54,106,999996.6005088651
41,54,113,1000000.0
41,54,120,999999.9951078783
41,54,127,1000000.0
41,54,148,1000000.0
41,60,29,147.82961421476423
41,60,36,1000000.0
41,60,50,5.112017020119455
41,60,57,1000000.0
41,60,64,1000000.0
41,60,78,1000000.0
41,60,85,1000000.0
41,60,99,1000000.0
41,60,106,1000000.0
41,60,113,3.462359972686007
41,60,127,1000000.0
41,60,134,1000000.0
41,60,141,1000000.0
41,60,148,0.002094057326645886
42,30,1,3430.1069364038317
42,30,8,1000000.0
42,30,15,1000000.0
42,30,22,1000000.0
42,30,29,1000000.0
42,30,36,999976.95146109
42,30,43,0.08086900199613403
42,30,50,1000000.0
42,30,57,1000000.0
42,30,64,1000000.0
42,30,78,1000000.0
42,30,85,999999.960635811
42,30,92,1000000.0
42,30,99,1000000.0
42,30,106,1000000.0
42,30,113,1.2224798733514992
42,30,120,0.5696549790316248
42,30,127,1000000.0
42,30,134,1000000.0
42,30,141,1000000.0
42,47,1,19.26905459591461
42,47,8,1000000.0
42,47,22,4.423415627727491
42,47,29,1000000.0
42,47,43,1000000.0
42,47,50,1000000.0
42,47,57,1000000.0
42,47,113,1000000.0
42,47,120,1000000.0
42,47,127,0.005823621191130085
42,47,134,1000000.0
42,47,141,1000000.0
42,47,148,1000000.0
42,50,1,996587.441727121
42,50,8,88.89960915068924
42,50,22,1000000.0
42,50,36,1000000.0
42,50,50,0.038090301610188164
42,50,64,1000000.0
42,50,71,999950.5839166186
42,50,78,0.01519374960157337
42,50,85,999998.9554366787
42,50,92,0.01112444496547974
42,50,99,0.009708730768557883
42,50,106,1000000.0
42,50,113,1000000.0
42,50,120,1000000.0
42,50,148,1000000.0
42,59,15,1000000.0
42,59,29,1.0148191888455798
42,59,36,1000000.0
42,59,43,1000000.0
42,59,71,1000000.0
42,59,78,1000000.0
42,59,85,1000000.0
42,59,92,1000000.0
42,59,99,1000000.0
42,59,106,0.6727108007671452
42,59,127,1000000.0
43,6,1,2445.9438523075814
43,6,15,329.4448964675761
43,6,22,84.94364266842604
43,6,29,22.74804028660863
43,6,36,6.836105932598002
43,6,43,2.810897970260345
43,6,50,1000000.0
43,6,57,1000000.0
43,6,64,0.9261456138920039
43,6,71,0.7815297344932333
43,6,78,1000000.0
43,6,85,1000000.0
43,6,92,0.5166675774380565
43,6,99,0.42568644541670153
43,6,106,1000000.0
43,6,113,0.3455679763574153
43,6,120,1000000.0
43,6,127,1000000.0
43,6,134,0.2335625075502321
43,6,141,0.20076753210742027
43,6,148,1000000.0
43,44,1,10.739053664898528
43,44,8,25.732243342539185
43,44,22,999998.7771741502
43,44,36,999999.8776279873
43,44,50,999999.9591013836
43,44,57,999999.9584985969
43,44,64,999999.9539315996
43,44,71,999999.9628438931
43,44,85,999999.9835218202
43,44,92,999999.9878062449
43,44,106,999999.9907016873
43,44,113,999999.9919945482
43,44,127,999999.9947021777
43,44,134,999999.9955937775
43,44,141,999999.996136149
44,43,15,6.791710861941558
44,43,22,1000000.0
44,43,29,0.258993556296358
44,43,36,1000000.0
44,43,43,0.0857586611169925
44,43,50,1000000.0
44,43,57,1000000.0
44,43,64,1000000.0
44,43,71,1000000.0
44,43,78,0.016695825247233544
44,43,85,1000000.0
44,43,92,1000000.0
44,43,99,0.00830326915669513
44,43,106,1000000.0
44,43,113,1000000.0
44,43,120,0.005703421470385927
44,43,127,1000000.0
44,43,134,1000000.0
44,43,141,1000000.0
44,43,148,0.00318802696052303
45,2,1,27.106552164681258
45,2,8,7.4666167345767605
45,2,15,1000000.0
45,2,36,1000000.0
45,2,43,1000000.0
45,2,57,0.0314600993894976
45,2,71,1000000.0
45,2,78,0.01190993880725565
45,2,85,1000000.0
45,2,92,999999.9950086542
45,2,99,1000000.0
45,2,106,1000000.0
45,2,120,0.06873409719112293
45,2,127,1000000.0
45,10,8,1000000.0
45,10,22,1000000.0
45,10,29,1000000.0
45,10,43,999994.9758387437
45,10,50,0.0366157541658504
45,10,57,1000000.0
45,10,64,1000000.0
45,10,78,1000000.0
45,10,85,1000000.0
45,10,92,1000000.0
45,10,106,0.007670395807560799
45,10,113,1000000.0
45,10,127,1000000.0
45,10,134,1000000.0
45,10,141,1000000.0
45,10,148,999999.8954517061
45,15,15,1000000.0
45,15,22,999996.2254187296
45,15,29,1000000.0
45,15,36,1000000.0
45,15,50,1000000.0
45,15,64,0.024432174942348187
45,15,71,1000000.0
45,15,99,1000000.0
45,15,113,1000000.0
45,15,120,999999.9357092066
45,15,134,999999.959462506
45,15,141,0.00680975321193232
45,15,148,1000000.0
46,16,1,6.420140885956926
46,16,8,999852.2097061962
46,16,15,999956.793487716
46,16,22,1000000.0
46,16,36,999999.4907694364
46,16,43,1000000.0
46,16,50,999999.8634432234
46,16,71,999999.9226558912
46,16,85,1000000.0
46,16,92,1000000.0
46,16,106,999999.9634863066
46,16,127,999999.9743360276
46,16,134,999999.971946135
46,16,148,1000000.0
46,55,29,1000000.0
46,55,57,1000000.0
46,55,64,1000000.0
46,55,78,1000000.0
46,55,99,1000000.0
46,55,113,999999.9653233901
46,55,120,999999.970215604
46,55,141,999999.9786657473
46,66,1,999959.0543557561
46,66,8,9.26858949859161
46,66,15,1000000.0
46,66,22,999971.0396709543
46,66,29,1.963340283721823
46,66,36,1000000.0
46,66,43,999990.787474997
46,66,50,0.14035481517203152
46,66,64,1000000.0
46,66,71,1000000.0
46,66,78,1000000.0
46,66,85,0.059600553716332313
46,66,92,1000000.0
46,66,99,1000000.0
46,66,106,1000000.0
46,66,113,0.035710357362404466
46,66,120,0.030725323362275958
46,66,127,1000000.0
46,66,134,1000000.0
46,66,141,1000000.0
46,66,148,0.01750806515095116
47,21,8,1000000.0
47,21,15,1000000.0
47,21,29,2.6381571113823736
47,21,36,1000000.0
47,21,43,1000000.0
47,21,50,1.8923309790632248
47,21,71,1000000.0
47,21,78,1000000.0
47,21,92,999997.4125134653
47,21,113,1000000.0
47,21,120,4.798885866883211
47,21,127,1000000.0
47,21,141,999998.6551572408
47,27,29,1000000.0
47,27,43,1000000.0
47,27,50,1000000.0
47,27,57,1000000.0
47,27,64,999990.1909791412
47,27,71,999990.7576140179
47,27,78,12.204569125548005
47,27,85,999989.9643151083
47,27,99,1000000.0
47,27,134,1000000.0
47,27,141,1000000.0
47,27,148,1000000.0
47,30,1,1000000.0
47,30,8,8.554258545861877
47,30,43,999977.3444459233
47,30,78,999989.1030740957
47,30,92,1000000.0
47,30,106,0.13760435690873493
47,30,113,1000000.0
47,30,120,1000000.0
47,30,134,1.162398205618632
47,30,148,1000000.0
47,42,15,1000000.0
47,42,22,1000000.0
47,42,36,1000000.0
47,42,64,12.719881970784627
47,42,71,14.796143608982675
47,42,78,1000000.0
47,42,85,1000000.0
47,42,92,1000000.0
47,42,99,1000000.0
47,42,106,1000000.0
47,42,127,1000000.0
47,59,8,1000000.0
47,59,15,13.615862921195836
47,59,22,1000000.0
47,59,29,1000000.0
47,59,36,3.2328151095160544
47,59,50,1000000.0
47,59,57,1000000.0
47,59,64,1000000.0
47,59,71,999997.3421324688
47,59,85,1000000.0
47,59,99,0.3430687911050935
47,59,106,1000000.0
47,59,113,14.468733197552913
47,59,120,999995.6370588465
47,59,134,1000000.0
47,59,141,1000000.0
47,59,148,1000000.0
48,5,8,172.49766393132768
48,5,15,1000000.0
48,5,22,1000000.0
48,5,36,1000000.0
48,5,43,0.3755705467260166
48,5,57,1000000.0
48,5,71,1000000.0
48,5,78,0.22609864275399166
48,5,113,999971.3578231746
48,5,120,1000000.0
48,5,134,1000000.0
48,5,141,1000000.0
48,5,148,1000000.0
48,34,8,1000000.0
48,34,15,1000000.0
48,34,22,6.271307463374904
48,34,29,1000000.0
48,34,36,1000000.0
48,34,43,1000000.0
48,34,50,1000000.0
48,34,64,1000000.0
48,34,85,1000000.0
48,34,99,0.10862636189904545
48,34,106,1000000.0
48,34,120,1000000.0
48,34,127,5.179144225579244
48,34,134,1000000.0
48,34,141,1000000.0
48,34,148,1000000.0
48,49,1,3.212965575303315
48,49,8,1000000.0
48,49,43,1000000.0
48,49,57,1000000.0
48,49,71,999928.908962955
48,49,78,1000000.0
48,49,85,1000000.0
48,49,92,1000000.0
48,49,99,1000000.0
48,49,113,1000000.0
48,49,120,0.07051706493296807
48,53,8,1000000.0
48,53,22,1000000.0
48,53,29,999846.9989572633
48,53,36,1000000.0
48,53,50,1000000.0
48,53,57,1000000.0
48,53,92,1000000.0
48,53,127,1000000.0
48,53,134,1000000.0
48,57,29,1000000.0
48,57,36,0.5760486115484421
48,57,64,1000000.0
48,57,71,999999.9523742222
48,57,78,1000000.0
48,57,85,1000000.0
48,57,99,1000000.0
