region,timePeriod,S
1,1,193359.33602271
1,2,145718.93476319264
1,3,110479.40061569918
1,4,83928.55111295344
1,5,63927.937375943424
1,6,48858.69522621252
1,7,37502.05721003578
1,8,28940.41298596363
1,9,22482.919376296817
1,10,17609.47911799146
1,11,13763.02455738731
1,12,10848.982082692457
1,13,8637.243411259959
1,14,6954.926648313135
1,15,5652.513524719461
1,16,4655.544616330753
1,17,3888.7957358742487
1,18,3295.631674638612
1,19,3073.8905763037606
1,20,2708.163354126734
1,21,2418.8108969461496
1,22,2130.8747234528655
1,23,1899.1489579648003
1,24,1709.6197178477014
1,25,1551.9163928100065
1,26,1418.2115803040933
1,27,1604.3651665164998
1,28,1499.6588544690057
1,29,1653.6393993635847
1,30,1525.2442264396764
1,31,1415.5988763786831
1,32,1319.315186136988
1,33,1233.1262424662727
1,34,1154.5647502115874
1,35,1081.7489736579262
1,36,1039.520136326973
1,37,1013.2019681861175
1,38,995.1816475884641
1,39,981.4953160497322
1,40,970.0825900428763
1,41,959.8745574803432
1,42,950.3182376560035
1,43,941.1755236816489
1,44,931.3411271611508
1,45,921.4295314766166
1,46,911.6642155691009
1,47,902.1279326300121
1,48,892.8374324875153
1,49,883.7809857926029
1,50,888.0760688184076
1,51,880.0406402013454
1,52,863.2803940011543
1,53,850.1708427541283
1,54,839.1031198346132
1,55,886.0198423019156
1,56,849.0325485715545
1,57,835.5023646200717
1,58,814.7119721513188
1,59,799.8590706948664
1,60,837.1412859736581
1,61,803.247701766408
1,62,828.9831546961046
1,63,791.3183128105486
1,64,791.1342578088738
1,65,781.2924820637325
1,66,764.3210577106721
1,67,741.9868332444717
1,68,905.5875406912994
1,69,874.4697400582569
1,70,842.5785282593016
1,71,789.1099278513749
1,72,739.7161274796978
1,73,706.7388346522135
1,74,686.6064484760566
1,75,673.1657437888855
1,76,663.2275748784109
1,77,655.1369885927768
1,78,648.024407790829
1,79,797.9757097848883
1,80,745.9929993633434
1,81,865.8365477839709
1,82,820.5351142778898
1,83,778.9931019739344
1,84,739.8624714526505
1,85,668.9653807285531
1,86,791.3010516993467
1,87,880.3263256491226
1,88,829.3756287574205
1,89,784.1257249786311
1,90,742.8196615147045
1,91,704.5123369593471
1,92,798.5038315778429
1,93,727.5810492750622
1,94,667.3677481098242
1,95,614.7628705687326
1,96,720.4155172458501
1,97,676.4897122578711
1,98,637.026659348375
1,99,728.7599251020374
1,100,657.9119879631933
1,101,598.1457195000452
1,102,692.6280847554677
1,103,645.3723985593247
1,104,603.7534828920892
1,105,566.0035126689011
1,106,658.0894931030006
1,107,606.2303043493612
1,108,561.3124311140556
1,109,647.6088024972597
1,110,610.0360731220081
1,111,576.2227723176899
1,112,544.9196429137372
1,113,510.7941258963973
1,114,479.22939098113204
1,115,455.68877620647356
1,116,551.3588423674491
1,117,523.0989433843666
1,118,496.65367776371556
1,119,471.2563865739491
1,120,441.92969058466286
1,121,530.0203435674626
1,122,502.6503735382287
1,123,477.1616062206945
1,124,452.7931560224807
1,125,429.2788150080033
1,126,406.4106733718716
1,127,490.7247980752082
1,128,552.1891494884803
1,129,525.3114130735875
1,130,500.6834595594356
1,131,553.1795742539055
1,132,530.4839487572488
1,133,509.2649014150188
1,134,552.6207362715173
1,135,538.5687926716522
1,136,524.164700737254
1,137,556.3358845795458
1,138,540.8759273283151
1,139,525.6308715083278
1,140,510.4591097592655
1,141,536.1930917509937
1,142,552.8691168968845
1,143,546.4841910236865
1,144,538.5397549964476
1,145,546.8469806577788
1,146,536.7174053997065
1,147,526.1337799140719
1,148,529.9681796279599
1,149,530.0984106967537
1,150,527.5404203118464
1,151,523.1264420015788
1,152,517.1570473803972
1,153,510.15657051572686
1,154,502.64445625148187
1,155,494.6218464052727
2,1,15034.2241924124
2,2,11453.244334154007
2,3,8806.022061310488
2,4,6811.0068959504415
2,5,5307.141817079551
2,6,4172.6300560800155
2,7,3315.9130078626267
2,8,2668.1473555367616
2,9,2177.5687785926248
2,10,1805.254143455474
2,11,1502.549618871355
2,12,1270.5125396932535
2,13,1091.7141554399968
2,14,953.0767348384908
2,15,804.8007261843684
2,16,688.16981715626
2,17,595.2083363422616
2,18,520.0343824780266
2,19,458.20583543685586
2,20,406.36758007039236
2,21,447.035030625992
2,22,476.0264711629426
2,23,430.82171165285274
2,24,392.19158116126243
2,25,430.4439360345442
2,26,404.14933771392975
2,27,398.31050816681835
2,28,376.9593729356749
2,29,330.6653984052092
2,30,290.82016713936946
2,31,255.65912348227542
2,32,239.01157697531087
2,33,304.2662699158452
2,34,352.26571890632505
2,35,335.95390447467463
2,36,373.44073772978004
2,37,351.1045353570332
2,38,382.01568761150435
2,39,365.5783002360426
2,40,349.81691828081443
2,41,334.4177087556744
2,42,363.11145990270063
2,43,383.1080457525244
2,44,369.66713704929884
2,45,356.61652034644254
2,46,373.37641581988464
2,47,362.39173697891715
2,48,374.4231344372248
2,49,381.77444890524635
2,50,369.0266912089429
2,51,356.9747794515275
2,52,345.40188074788904
2,53,334.1997188464493
2,54,343.3933855325338
2,55,333.8624733963529
2,56,340.08373537478957
2,57,331.50526134162516
2,58,335.24785196562254
2,59,327.3977709470856
2,60,329.1174041807544
2,61,321.7642675473691
2,62,314.37624159751596
2,63,306.95776598572144
2,64,307.83987801870927
2,65,289.60652047233935
2,66,273.8516117157994
2,67,259.90427657752844
2,68,247.31758566823964
2,69,235.75178809751807
2,70,247.45924736320188
2,71,255.19307471484757
2,72,217.58282554311032
2,73,186.69904849368015
2,74,160.69617777046156
2,75,138.32488479291777
2,76,170.4788106103714
2,77,155.76050690737307
2,78,134.49079395589513
2,79,125.13197796588047
2,80,159.45120766940977
2,81,135.90946006125534
2,82,125.14363629777519
2,83,158.4652152659618
2,84,183.02068548998264
2,85,200.89123956489672
2,86,169.58233110287745
2,87,190.16857184557736
2,88,170.57780473957644
2,89,153.64004200136156
2,90,138.5516042629963
2,91,164.47410150188963
2,92,163.08132008119944
2,93,182.09847130709397
2,94,161.54839842819428
2,95,143.9505819845932
2,96,128.4273220790154
2,97,114.43182257901421
2,98,142.97660223991875
2,99,148.94005077213913
2,100,122.40477667349987
2,101,148.04413726754117
2,102,131.38024413840614
2,103,116.7538163490381
2,104,118.02049017251727
2,105,106.6111600654132
2,106,101.10468189797709
2,107,129.71591278882232
2,108,111.05185280835062
2,109,102.48138717730217
2,110,98.29340001361044
2,111,126.34462589649371
2,112,117.15532215956878
2,113,103.5699829517762
2,114,130.0373841071187
2,115,150.2028221466207
2,116,165.37248652394575
2,117,143.378822032849
2,118,159.5725388729836
2,119,145.55015209947481
2,120,115.32424675548322
2,121,137.98840631394592
2,122,155.26951212834817
2,123,123.75540721305956
2,124,144.4106044722311
2,125,125.10957587519435
2,126,108.61606175667636
2,127,131.91278575110528
2,128,149.930790447758
2,129,117.48507609949337
2,130,139.22411898009065
2,131,116.79042194195313
2,132,138.18633598838943
2,133,153.85550104993112
2,134,165.16852045022657
2,135,174.46553763061945
2,136,181.7646579961502
2,137,145.2073854430414
2,138,159.51759951671582
2,139,137.36220088326706
2,140,152.87472472812811
2,141,164.04188495462896
2,142,173.1295674338915
2,143,126.87706567755323
2,144,145.4388268313786
2,145,159.19378524631549
2,146,169.26136849884787
2,147,176.37328732046038
2,148,181.13406982262896
2,149,185.26327927446033
2,150,139.8227751922091
2,151,154.28116887443647
2,152,127.18922171747386
2,153,105.10271608690223
2,154,127.34333480366952
2,155,143.70468720750037
3,1,118110.119141573
3,2,89433.77185891914
3,3,68250.34153445989
3,4,52292.316941173856
3,5,40265.24961489175
3,6,31194.139054245396
3,7,24347.251222283572
3,8,19174.724297070556
3,9,15262.984536936365
3,10,12300.841341581598
3,11,10028.932521251088
3,12,8293.474529044192
3,13,6963.133280443244
3,14,5938.756607054464
3,15,4994.964311652934
3,16,4253.779295544007
3,17,3664.2060510913184
3,18,3188.1565666584715
3,19,2796.7656585022905
3,20,2468.120749107925
3,21,2532.4078951657325
3,22,2306.2147780836144
3,23,2105.6198786657073
3,24,1922.2282603935444
3,25,1750.559017230139
3,26,1586.3328603134603
3,27,1426.1822193257692
3,28,1267.4176631523424
3,29,1315.1696034915383
3,30,1180.3052210967167
3,31,1039.776646973124
3,32,892.4360376560307
3,33,737.7824604550253
3,34,1155.9282989527599
3,35,1189.2404318323486
3,36,1166.696028871415
3,37,1117.4990078843211
3,38,1046.665187141327
3,39,1069.948523756458
3,40,1005.3472154617199
3,41,921.9373982378597
3,42,822.4160654320599
3,43,755.1747101115233
3,44,666.6015176482384
3,45,721.0765141231248
3,46,655.5326126262356
3,47,1011.4283599077306
3,48,1061.1407646253615
3,49,1073.1558212973835
3,50,1101.2058480747846
3,51,1096.542147048979
3,52,1066.30379634607
3,53,1015.6084752074054
3,54,948.2138588795364
3,55,866.839835775025
3,56,773.4136377582779
3,57,775.0725442570083
3,58,747.0255897952146
3,59,765.7724723795526
3,60,719.7892244043022
3,61,654.28615695626
3,62,572.3295059933
3,63,557.3937735397578
3,64,641.1012060606387
3,65,678.7042367157644
3,66,680.8352881875953
3,67,654.9333896046599
3,68,606.529499987007
3,69,539.6564830096086
