fromRegion,toFacility,decisionPeriod,quantity
37,37,140,5000000.0
37,37,150,5000000.0
37,41,10,5000000.0
37,41,30,5000000.0
37,41,40,5000000.0
37,41,50,5000000.0
37,41,90,5000000.0
37,41,100,5000000.0
37,41,120,5000000.0
37,41,130,5000000.0
37,41,150,5000000.0
37,60,10,5000000.0
37,60,20,5000000.0
37,60,30,5000000.0
37,60,40,5000000.0
37,60,50,5000000.0
37,60,70,5000000.0
37,60,80,5000000.0
37,60,90,5000000.0
37,60,130,5000000.0
37,63,30,4999402.2702401625
37,63,50,5000000.0
37,63,80,5000000.0
37,63,100,5000000.0
37,63,110,5000000.0
37,63,130,5000000.0
37,63,150,5000000.0
38,3,10,5000000.0
38,3,20,5000000.0
38,3,30,5000000.0
38,3,40,4999900.642425977
38,3,50,5000000.0
38,3,140,5000000.0
38,3,150,0.8856352976289104
38,7,10,5000000.0
38,7,30,5000000.0
38,7,40,5000000.0
38,7,60,5000000.0
38,7,90,5000000.0
38,7,100,5000000.0
38,7,140,5000000.0
38,18,10,5000000.0
38,18,70,5000000.0
38,18,80,5000000.0
38,18,90,12.335974521913952
38,18,100,12.000871258164903
38,18,110,5000000.0
38,18,120,4999985.433785085
38,18,140,5000000.0
38,18,150,5000000.0
38,19,40,5000000.0
38,19,120,5000000.0
38,19,150,5000000.0
38,22,20,5000000.0
38,22,40,5000000.0
38,22,50,5000000.0
38,22,60,5000000.0
38,22,130,5000000.0
38,22,150,5000000.0
38,31,20,5000000.0
38,31,40,199.5692804163706
38,31,50,5000000.0
38,31,70,5000000.0
38,31,110,5000000.0
38,31,120,5000000.0
38,31,130,5000000.0
38,32,20,5000000.0
38,32,50,5000000.0
38,32,60,5000000.0
38,32,70,5000000.0
38,32,80,5000000.0
38,32,90,5000000.0
38,32,100,5000000.0
38,32,110,5000000.0
38,32,120,5000000.0
38,32,130,5000000.0
38,32,140,5000000.0
38,36,10,5000000.0
38,36,30,5000000.0
38,36,60,5000000.0
38,36,70,5000000.0
38,36,80,4999921.633835106
38,36,90,5000000.0
38,36,100,5000000.0
38,36,120,14.566374222679663
38,38,10,5000000.0
38,38,20,5000000.0
38,38,30,5000000.0
38,38,40,5000000.0
38,38,50,5000000.0
38,38,60,5000000.0
38,38,70,5000000.0
38,38,80,5000000.0
38,38,90,5000000.0
38,38,100,5000000.0
38,38,110,5000000.0
38,38,120,5000000.0
38,38,130,5000000.0
38,38,140,5000000.0
38,38,150,5000000.0
38,65,10,5000000.0
38,65,20,5000000.0
38,65,30,5000000.0
38,65,40,5000000.0
38,65,60,0.0007660421574215981
38,65,70,5000000.0
38,65,80,5000000.0
38,65,90,5000000.0
38,65,110,5000000.0
38,65,130,5000000.0
38,65,140,5000000.0
38,67,30,5000000.0
38,67,50,5000000.0
38,67,60,5000000.0
38,67,80,5000000.0
38,67,90,359.588719281003
38,67,100,5000000.0
38,67,110,4999867.4382602
38,67,120,5000000.0
38,67,130,5000000.0
38,67,140,9.364509482868016
38,67,150,5000000.0
39,12,30,5000000.0
39,12,40,5000000.0
39,12,50,5000000.0
39,12,60,5000000.0
39,12,80,5000000.0
39,12,90,5000000.0
39,12,100,5000000.0
39,12,140,5000000.0
39,14,20,5000000.0
39,14,30,0.0027108689754979176
39,14,50,5000000.0
39,14,60,5000000.0
39,14,70,5000000.0
39,14,80,5000000.0
39,14,140,5000000.0
39,14,150,5000000.0
39,23,10,4999446.783828396
39,23,40,5000000.0
39,23,80,5000000.0
39,23,90,5000000.0
39,23,100,5000000.0
39,23,110,4999993.215734413
39,23,130,4999965.399823676
39,23,150,5000000.0
39,32,10,5000000.0
39,32,30,5000000.0
39,32,40,5000000.0
39,32,90,5000000.0
39,32,110,5000000.0
39,32,120,5000000.0
39,32,130,4999998.922511042
39,32,140,5000000.0
39,32,150,5000000.0
39,33,10,5000000.0
39,33,20,5000000.0
39,33,30,5000000.0
39,33,50,5000000.0
39,33,60,5000000.0
39,33,70,4999999.9984012125
39,33,110,5000000.0
39,33,130,5000000.0
39,36,10,549.7611710602675
39,36,40,0.08922335061461698
39,36,60,5000000.0
39,36,80,5000000.0
39,36,130,5000000.0
39,36,140,5000000.0
39,39,10,5000000.0
39,39,20,5000000.0
39,39,30,5000000.0
39,39,40,5000000.0
39,39,50,5000000.0
39,39,60,5000000.0
39,39,70,5000000.0
39,39,80,5000000.0
39,39,90,5000000.0
39,39,100,5000000.0
39,39,110,5000000.0
39,39,120,5000000.0
39,39,130,5000000.0
39,39,140,5000000.0
39,39,150,5000000.0
39,61,10,3.462088569338423
39,61,20,365.2816814884962
39,61,40,5000000.0
39,61,70,5000000.0
39,61,90,0.0005147106826624559
39,61,100,5000000.0
39,61,110,5000000.0
39,61,120,5000000.0
39,61,150,5000000.0
39,62,10,5000000.0
39,62,20,5000000.0
39,62,30,5000000.0
39,62,50,4999919.507031873
39,62,60,4999999.893847735
39,62,70,5000000.0
39,62,120,5000000.0
39,62,130,5000000.0
39,65,20,5000000.0
39,65,70,5000000.0
39,65,80,5000000.0
39,65,90,5000000.0
39,65,100,5000000.0
39,65,110,5000000.0
39,65,120,5000000.0
39,65,150,5000000.0
40,8,10,5000000.0
40,8,30,4999990.785045587
40,8,70,4999535.25674329
40,8,100,5000000.0
40,8,110,5000000.0
40,8,120,4999971.8695770195
40,8,130,5000000.0
40,8,140,5000000.0
40,13,10,133.04524645009377
40,13,40,5000000.0
40,13,50,4998922.216840547
40,13,60,349.2118799480614
40,13,80,5000000.0
40,13,90,5000000.0
40,13,120,5000000.0
40,13,140,5000000.0
40,13,150,5000000.0
40,24,10,5000000.0
40,24,20,5000000.0
40,24,30,5000000.0
40,24,40,5000000.0
40,24,60,5000000.0
40,24,70,5000000.0
40,24,80,4999823.446706063
40,24,90,5000000.0
40,24,110,5000000.0
40,27,30,4999718.687368227
40,27,40,5000000.0
40,27,50,4999988.2930306615
40,27,60,5000000.0
40,27,80,5000000.0
40,27,90,91.01843012465211
40,27,110,5000000.0
40,27,120,5000000.0
40,28,10,5000000.0
40,28,20,5000000.0
40,28,30,5000000.0
40,28,50,5000000.0
40,28,60,5000000.0
40,28,70,5000000.0
40,28,80,5000000.0
40,28,140,5000000.0
40,28,150,5000000.0
40,40,10,5000000.0
40,40,20,5000000.0
40,40,30,5000000.0
40,40,40,5000000.0
40,40,50,5000000.0
40,40,60,5000000.0
40,40,70,5000000.0
40,40,80,5000000.0
40,40,90,5000000.0
40,40,100,5000000.0
40,40,110,5000000.0
40,40,120,5000000.0
40,40,130,5000000.0
40,40,140,5000000.0
40,40,150,5000000.0
40,51,10,5000000.0
40,51,20,5000000.0
40,51,40,5000000.0
40,51,80,5000000.0
40,51,90,5000000.0
40,51,100,5000000.0
40,51,110,5000000.0
40,51,130,5000000.0
40,51,140,5000000.0
40,51,150,5000000.0
40,52,20,5000000.0
40,52,70,5000000.0
40,52,80,169.79404717497528
40,52,100,5000000.0
40,52,120,5000000.0
40,52,130,5000000.0
40,52,140,179.11221084782116
40,53,20,5000000.0
40,53,50,5000000.0
40,53,100,5000000.0
40,53,120,5000000.0
40,53,130,5000000.0
40,53,150,5000000.0
40,56,30,5000000.0
40,56,50,5000000.0
40,56,60,5000000.0
40,56,70,5000000.0
40,56,90,5000000.0
40,56,110,12.012476464791115
40,56,130,66.38907632902632
40,56,150,5000000.0
41,1,10,5000000.0
41,1,30,14.983892955788113
41,1,40,5000000.0
41,1,50,5000000.0
41,1,60,5000000.0
41,1,80,5000000.0
41,1,100,5000000.0
41,1,110,5000000.0
41,1,130,5000000.0
41,4,10,5000000.0
41,4,20,5000000.0
41,4,30,5000000.0
41,4,40,5000000.0
41,4,80,5000000.0
41,4,100,5000000.0
41,4,120,5000000.0
41,4,130,5000000.0
41,4,150,5000000.0
41,9,10,4999909.83352445
41,9,30,5000000.0
41,9,40,5000000.0
41,9,50,5000000.0
41,9,70,5000000.0
41,9,100,5000000.0
41,9,140,5000000.0
41,9,150,5000000.0
41,10,20,5000000.0
41,10,50,5000000.0
41,10,60,5000000.0
41,10,70,5000000.0
41,10,100,5000000.0
41,10,120,5000000.0
41,10,130,5000000.0
41,10,140,5000000.0
41,10,150,5000000.0
41,17,10,5000000.0
41,17,20,5000000.0
41,17,30,5000000.0
41,17,40,5000000.0
41,17,50,5000000.0
41,17,60,5000000.0
41,17,70,5000000.0
41,17,130,5000000.0
41,17,150,44.27530127641276
41,20,10,5000000.0
41,20,30,5000000.0
41,20,80,5000000.0
41,20,90,5000000.0
41,20,110,5000000.0
41,20,120,5000000.0
41,20,140,4999977.467838795
41,26,10,5000000.0
41,26,20,5000000.0
41,26,40,5000000.0
41,34,60,5000000.0
41,34,80,5000000.0
41,34,90,5000000.0
41,34,100,5000000.0
41,34,110,4999830.61436431
41,34,120,5000000.0
41,34,130,5000000.0
41,34,140,5000000.0
41,37,20,5000000.0
41,37,60,5000000.0
41,37,70,5000000.0
41,37,80,5000000.0
41,37,110,5000000.0
41,37,140,5000000.0
41,41,10,5000000.0
41,41,20,5000000.0
41,41,30,5000000.0
41,41,40,5000000.0
41,41,50,5000000.0
41,41,60,5000000.0
41,41,70,5000000.0
41,41,80,5000000.0
41,41,90,5000000.0
41,41,100,5000000.0
41,41,110,5000000.0
41,41,120,5000000.0
41,41,130,5000000.0
41,41,140,5000000.0
41,41,150,5000000.0
41,54,30,5000000.0
41,54,40,5000000.0
41,54,50,5000000.0
41,54,60,5000000.0
41,54,70,8.51239705531068
41,54,80,5000000.0
41,54,90,5000000.0
41,54,100,5000000.0
41,54,110,5000000.0
41,54,120,5000000.0
41,54,140,5000000.0
41,54,150,5000000.0
41,57,20,16.59140394707931
41,57,30,5000000.0
41,57,40,5000000.0
41,57,50,5000000.0
41,57,70,5000000.0
41,57,80,5000000.0
41,57,110,164.88344462052316
41,57,120,5000000.0
41,57,150,5000000.0
41,58,10,4999896.076267992
41,58,20,5000000.0
41,58,40,5000000.0
41,58,50,5000000.0
41,58,60,4999947.274625967
41,58,90,5000000.0
41,58,110,5000000.0
41,58,120,5000000.0
41,60,30,5000000.0
41,60,50,5000000.0
41,60,70,5000000.0
41,60,90,5000000.0
41,60,120,5000000.0
41,60,130,5000000.0
41,60,140,5000000.0
41,63,20,5000000.0
41,63,70,5000000.0
41,63,90,5000000.0
41,63,100,5000000.0
41,63,110,5000000.0
41,63,130,5000000.0
41,63,140,5000000.0
41,63,150,5000000.0
41,64,10,5000000.0
41,64,60,5000000.0
41,64,80,5000000.0
41,64,90,5000000.0
41,64,130,5000000.0
41,64,150,5000000.0
42,21,10,5000000.0
42,21,50,5000000.0
42,21,70,5000000.0
42,21,80,5000000.0
42,21,100,5000000.0
42,21,130,5000000.0
42,21,140,5000000.0
42,21,150,5000000.0
42,25,10,1780.2320471733938
42,25,30,4998560.285757601
42,25,40,5000000.0
42,25,50,5000000.0
42,25,100,5000000.0
42,25,110,5000000.0
42,27,20,5000000.0
42,27,30,5000000.0
42,27,40,5000000.0
42,27,80,5000000.0
42,27,90,5000000.0
42,27,100,5000000.0
42,27,130,5000000.0
42,27,150,5000000.0
42,30,10,82.88291214015031
42,30,20,5000000.0
42,30,50,5000000.0
42,30,60,5000000.0
42,30,80,4999928.429124517
42,30,90,5000000.0
42,30,110,4999960.544247907
42,30,140,5000000.0
42,42,10,5000000.0
42,42,20,5000000.0
42,42,30,5000000.0
42,42,40,5000000.0
42,42,50,5000000.0
42,42,60,5000000.0
42,42,70,5000000.0
42,42,80,5000000.0
42,42,90,5000000.0
42,42,100,5000000.0
42,42,110,5000000.0
42,42,120,5000000.0
42,42,130,5000000.0
42,42,140,5000000.0
42,42,150,5000000.0
42,47,10,5000000.0
42,47,20,5000000.0
42,47,60,5000000.0
42,47,70,5000000.0
42,47,90,5000000.0
42,47,110,5000000.0
42,47,120,5000000.0
42,47,130,5000000.0
42,47,140,5000000.0
42,50,30,1383.9737780839205
42,50,40,5000000.0
42,50,70,5000000.0
42,50,80,5000000.0
42,50,110,206.13909950386733
42,50,120,5000000.0
42,50,130,428.8044010948009
42,50,150,4999999.412482601
42,59,10,4998238.817427992
42,59,30,5000000.0
42,59,40,4999999.562994293
42,59,60,5000000.0
42,59,70,4999999.871851266
42,59,120,5000000.0
43,6,20,5000000.0
43,6,50,4999798.784674313
43,6,60,5000000.0
43,6,70,541.8542563809392
43,6,90,5000000.0
43,6,130,5000000.0
43,6,140,5000000.0
43,6,150,5000000.0
43,11,20,5000000.0
43,11,30,5000000.0
43,11,40,5000000.0
43,11,80,5000000.0
43,11,100,5000000.0
43,11,150,4999977.8726606015
43,43,10,5000000.0
43,43,20,5000000.0
43,43,30,5000000.0
43,43,40,5000000.0
43,43,50,5000000.0
43,43,60,5000000.0
43,43,70,5000000.0
43,43,80,5000000.0
43,43,90,5000000.0
43,43,100,5000000.0
43,43,110,5000000.0
43,43,120,5000000.0
43,43,130,5000000.0
43,43,140,5000000.0
43,43,150,5000000.0
43,44,10,5000000.0
43,44,40,416.12272644683105
43,44,50,5000000.0
43,44,60,5000000.0
43,44,70,5000000.0
43,44,90,187.4466319109706
43,44,100,5000000.0
43,44,110,5000000.0
43,44,120,5000000.0
43,44,130,4999824.712523033
43,44,140,300.04954610297796
44,11,10,5000000.0
44,11,40,416.7021545594944
44,11,50,4999948.308048319
44,11,60,715.5030835548957
44,11,70,5000000.0
44,11,90,156.83417261803882
44,11,100,4999966.400356213
44,11,110,4999975.538109251
44,11,120,5000000.0
44,11,140,5000000.0
44,43,20,5000000.0
44,43,30,618.5438500881568
44,43,60,4999262.138573912
44,43,70,20.878614409233847
44,43,80,5000000.0
44,43,120,23.18066279029964
44,43,130,5000000.0
44,43,150,5000000.0
44,44,10,5000000.0
44,44,20,5000000.0
44,44,30,5000000.0
44,44,40,5000000.0
44,44,50,5000000.0
44,44,60,5000000.0
44,44,70,5000000.0
44,44,80,5000000.0
44,44,90,5000000.0
44,44,100,5000000.0
44,44,110,5000000.0
44,44,120,5000000.0
44,44,130,5000000.0
44,44,140,5000000.0
44,44,150,5000000.0
45,2,10,5000000.0
45,2,50,4999961.475478753
45,2,70,5000000.0
45,2,90,5000000.0
45,2,110,5000000.0
45,2,120,5000000.0
45,2,130,5000000.0
45,2,140,5000000.0
45,2,150,5000000.0
45,4,30,4999943.375140777
45,4,40,5000000.0
45,4,50,5000000.0
45,4,70,5000000.0
45,4,90,5000000.0
45,4,100,5000000.0
45,4,140,5000000.0
45,10,10,5000000.0
45,10,20,5000000.0
45,10,40,5000000.0
45,10,70,4999452.580716031
45,10,110,5000000.0
45,10,140,4999990.042370186
45,12,10,5000000.0
45,12,30,5000000.0
45,12,50,5000000.0
45,12,60,5000000.0
45,12,80,5000000.0
45,12,130,5000000.0
45,12,150,5000000.0
45,15,20,5000000.0
45,15,30,5000000.0
45,15,40,5000000.0
45,15,60,5000000.0
45,15,80,5000000.0
45,15,90,4999993.872548062
45,15,120,5000000.0
45,15,130,4999906.466868058
45,45,10,5000000.0
45,45,20,5000000.0
45,45,30,5000000.0
45,45,40,5000000.0
45,45,50,5000000.0
45,45,60,5000000.0
45,45,70,5000000.0
45,45,80,5000000.0
45,45,90,5000000.0
45,45,100,5000000.0
45,45,110,5000000.0
45,45,120,5000000.0
45,45,130,5000000.0
45,45,140,5000000.0
45,45,150,5000000.0
45,58,20,5000000.0
45,58,30,5000000.0
45,58,40,57.98313795715259
45,58,50,49.05883179000048
45,58,60,5000000.0
45,58,70,5000000.0
45,58,90,5000000.0
45,58,100,5000000.0
45,58,110,5000000.0
45,58,130,5000000.0
45,58,140,5000000.0
45,58,150,4999988.899899071
45,63,10,4999863.516359558
45,63,20,8.422723520487068
45,63,80,5000000.0
45,63,100,5000000.0
45,63,120,5000000.0
45,63,150,5000000.0
46,16,10,4999951.803964108
46,16,20,5000000.0
46,16,30,5000000.0
46,16,50,4999889.799386625
46,16,60,5000000.0
46,16,70,5000000.0
46,16,80,5000000.0
46,16,90,5000000.0
46,16,100,5000000.0
46,16,120,5000000.0
46,16,140,5000000.0
46,16,150,5000000.0
46,29,10,5000000.0
46,29,20,4.721410193122374
46,29,30,5000000.0
46,29,40,5000000.0
46,29,50,5000000.0
46,29,60,5000000.0
46,29,70,5000000.0
46,29,90,5000000.0
46,29,100,5000000.0
46,29,110,5000000.0
46,29,120,5000000.0
46,29,130,145.67579879971862
46,29,140,5000000.0
46,29,150,26.77761820525841
46,46,10,5000000.0
46,46,20,5000000.0
46,46,30,5000000.0
46,46,40,5000000.0
46,46,50,5000000.0
46,46,60,5000000.0
46,46,70,5000000.0
46,46,80,5000000.0
46,46,90,5000000.0
46,46,100,5000000.0
46,46,110,5000000.0
46,46,120,5000000.0
46,46,130,5000000.0
46,46,140,5000000.0
46,46,150,5000000.0
46,55,30,145.38119300979872
46,55,40,5000000.0
46,55,100,116.41797280590981
46,55,130,5000000.0
46,55,140,5000000.0
46,66,20,5000000.0
46,66,50,5000000.0
46,66,60,5000000.0
46,66,80,5000000.0
46,66,110,5000000.0
46,66,120,5000000.0
46,66,130,5000000.0
46,66,150,5000000.0
46,67,10,5000000.0
46,67,20,5000000.0
46,67,40,5000000.0
46,67,80,4999810.853623264
46,67,90,5000000.0
46,67,100,4999763.63161945
47,13,20,5000000.0
47,13,30,5000000.0
47,13,50,5000000.0
47,13,60,4999644.054426076
47,13,100,5000000.0
47,13,110,5000000.0
47,13,130,5000000.0
47,13,140,5000000.0
47,21,10,4999999.954775382
47,21,40,5000000.0
47,21,70,5000000.0
47,21,110,162.1289652268523
47,21,140,5000000.0
47,24,20,83.9877301815672
47,24,30,5000000.0
47,24,60,5000000.0
47,24,70,5000000.0
47,24,80,347.8635743809864
47,24,100,5000000.0
47,24,110,5000000.0
47,24,120,5000000.0
47,24,130,4999593.976562312
47,24,140,5000000.0
47,24,150,659.731109283121
47,25,10,119.37739056321516
47,25,20,5000000.0
47,25,40,5000000.0
47,25,60,4999282.132639406
47,25,70,5000000.0
47,25,80,5000000.0
47,25,90,5000000.0
47,25,110,5000000.0
47,25,140,4999968.594966811
47,25,150,4999258.080469762
47,27,10,4999840.743309509
47,27,20,5000000.0
47,27,30,5000000.0
47,27,60,5000000.0
47,27,70,4999867.83649014
47,27,90,5000000.0
47,27,120,4999962.69964236
47,27,130,5000000.0
47,27,150,5000000.0
47,30,10,5000000.0
47,30,20,37.439795223273514
47,30,40,5000000.0
47,30,50,349.1495271388958
47,30,70,5000000.0
47,30,90,5000000.0
47,30,100,5000000.0
47,30,140,5000000.0
47,30,150,5000000.0
47,42,30,5000000.0
47,42,40,5000000.0
47,42,50,0.7784985354584426
47,42,80,5000000.0
47,42,100,5000000.0
47,42,150,54.209224806059666
47,47,10,5000000.0
47,47,20,5000000.0
47,47,30,5000000.0
47,47,40,5000000.0
47,47,50,5000000.0
47,47,60,5000000.0
47,47,70,5000000.0
47,47,80,5000000.0
47,47,90,5000000.0
47,47,100,5000000.0
47,47,110,5000000.0
47,47,120,5000000.0
47,47,130,5000000.0
47,47,140,5000000.0
47,47,150,5000000.0
47,49,10,5000000.0
47,49,20,5000000.0
47,49,40,4999735.739052817
47,49,50,5000000.0
47,49,60,5000000.0
47,49,80,5000000.0
47,49,90,5000000.0
47,49,100,5000000.0
47,49,120,5000000.0
47,50,20,4998850.655131988
47,50,30,5000000.0
47,50,50,5000000.0
47,50,60,5000000.0
47,50,80,4999602.429525467
47,50,90,5000000.0
47,50,120,5000000.0
47,50,130,5000000.0
47,50,150,5000000.0
47,59,10,5000000.0
47,59,20,5000000.0
47,59,50,5000000.0
47,59,70,4999786.516340839
47,59,80,5000000.0
47,59,110,4999927.034766251
47,59,120,5000000.0
47,59,130,5000000.0
48,5,10,1320.2145470701857
48,5,30,5000000.0
48,5,60,5000000.0
48,5,70,4999482.329212562
48,5,130,293.5643702732217
48,5,150,5000000.0
48,34,10,2078.254650756243
48,34,20,5000000.0
48,34,30,753.743029894637
48,34,40,5000000.0
48,34,50,5000000.0
48,34,90,5000000.0
48,34,100,5000000.0
48,34,110,5000000.0
48,34,120,4999746.995728497
48,34,130,5000000.0
48,34,140,5000000.0
48,34,150,5000000.0
48,48,10,5000000.0
48,48,20,5000000.0
48,48,30,5000000.0
48,48,40,5000000.0
48,48,50,5000000.0
48,48,60,5000000.0
48,48,70,5000000.0
48,48,80,5000000.0
48,48,90,5000000.0
48,48,100,5000000.0
48,48,110,5000000.0
48,48,120,5000000.0
48,48,130,5000000.0
48,48,140,5000000.0
48,48,150,5000000.0
48,49,10,5000000.0
48,49,20,5000000.0
48,49,40,5000000.0
48,49,50,5000000.0
48,49,80,5000000.0
48,49,100,5000000.0
48,49,130,5000000.0
48,49,140,5000000.0
48,49,150,4999357.445175279
48,53,10,4997714.873468583
48,53,50,1470.0965809115473
48,53,60,4999801.491291497
48,53,70,5000000.0
48,53,80,4999765.908310285
48,53,90,5000000.0
48,53,100,5000000.0
48,53,110,4999817.0171549525
48,53,120,5000000.0
48,53,150,5000000.0
48,57,20,5000000.0
48,57,30,5000000.0
48,57,40,5000000.0
48,57,60,4999402.89427834
48,57,70,5000000.0
48,57,80,5000000.0
48,57,90,5000000.0
48,57,120,5000000.0
48,60,10,5000000.0
48,60,50,4999217.881013081
48,60,60,5000000.0
48,60,110,5000000.0
48,60,130,5000000.0
48,60,140,5000000.0
48,64,20,4999684.386761199
48,64,30,5000000.0
48,64,40,4998490.7343158
48,64,50,5000000.0
48,64,60,614.8739969646558
48,64,70,5000000.0
48,64,80,227.70865831095284
48,64,110,5000000.0
48,64,140,5000000.0
49,5,10,311.84155418567013
49,5,20,5000000.0
49,5,50,5000000.0
49,5,60,780.0606998655076
49,5,70,382.1741635302817
49,5,90,4999954.655658191
49,5,100,5000000.0
49,5,110,5000000.0
49,5,120,5000000.0
49,5,130,5000000.0
49,5,140,74.90275048512086
49,5,150,5000000.0
49,24,10,5000000.0
49,24,20,5000000.0
49,24,30,5000000.0
49,24,50,72.17340662048217
49,24,60,5000000.0
49,24,90,4999558.578760962
49,24,110,5000000.0
49,24,120,5000000.0
49,24,130,407.1696762358764
49,27,20,5000000.0
49,27,40,5000000.0
49,27,50,5000000.0
49,27,60,5000000.0
49,27,100,5000000.0
49,27,140,5000000.0
49,27,150,5000000.0
49,30,10,5000000.0
49,30,20,5000000.0
49,30,40,5000000.0
49,30,60,120.08139714931778
49,30,80,5000000.0
49,30,100,5000000.0
49,30,110,5000000.0
49,30,120,5000000.0
49,30,130,5000000.0
49,34,10,5000000.0
49,34,30,4999789.103328651
49,34,40,5000000.0
49,34,50,5000000.0
49,34,70,5000000.0
49,34,80,5000000.0
49,34,90,5000000.0
49,34,100,5000000.0
49,34,140,5000000.0
49,47,30,5000000.0
49,47,70,4999693.905238639
49,47,110,124.82778482994024
49,47,130,5000000.0
49,47,140,5000000.0
49,47,150,5000000.0
49,48,30,5000000.0
49,48,60,5000000.0
49,48,70,5000000.0
49,48,90,357.2836020084095
49,48,110,5000000.0
49,48,120,5000000.0
49,48,150,5000000.0
49,49,10,5000000.0
49,49,20,5000000.0
49,49,30,5000000.0
49,49,40,5000000.0
49,49,50,5000000.0
49,49,60,5000000.0
49,49,70,5000000.0
49,49,80,5000000.0
49,49,90,5000000.0
49,49,100,5000000.0
49,49,110,5000000.0
49,49,120,5000000.0
49,49,130,5000000.0
49,49,140,5000000.0
49,49,150,5000000.0
49,53,10,5000000.0
49,53,30,5000000.0
49,53,40,5000000.0
49,53,50,5000000.0
49,53,70,5000000.0
49,53,80,5000000.0
49,53,90,5000000.0
49,53,120,5000000.0
49,53,140,5000000.0
49,53,150,5000000.0
49,57,20,4999872.159285265
49,57,60,5000000.0
49,57,80,5000000.0
49,57,90,5000000.0
49,57,130,5000000.0
50,6,10,4998998.208592094
50,6,20,4998264.445174905
50,6,30,848.4152342630541
50,6,50,649.8174605339768
50,6,60,5000000.0
50,6,70,5000000.0
50,6,80,5000000.0
50,6,90,301.245679852249
50,6,110,5000000.0
50,6,120,4999811.857667117
50,6,140,4999862.600758191
50,21,30,5000000.0
50,21,40,5000000.0
50,21,60,5000000.0
50,21,70,537.5812639377754
50,21,80,5000000.0
50,21,90,5000000.0
50,21,120,5000000.0
50,21,130,5000000.0
50,21,150,5000000.0
50,25,30,5000000.0
50,25,50,5000000.0
50,25,70,5000000.0
50,25,80,4999861.10641548
50,25,130,5000000.0
50,25,150,5000000.0
50,42,10,5000000.0
50,42,20,5000000.0
50,42,50,5000000.0
50,42,60,750.8253427157006
50,42,90,5000000.0
50,42,100,83.77563000795529
50,42,140,9.538178486905167
50,47,10,5000000.0
50,47,20,5000000.0
50,47,40,5000000.0
50,47,70,5000000.0
50,47,80,5000000.0
50,47,100,5000000.0
50,47,110,5000000.0
50,47,140,5000000.0
50,50,10,5000000.0
50,50,20,5000000.0
50,50,30,5000000.0
50,50,40,5000000.0
50,50,50,5000000.0
50,50,60,5000000.0
50,50,70,5000000.0
50,50,80,5000000.0
50,50,90,5000000.0
50,50,100,5000000.0
50,50,110,5000000.0
50,50,120,5000000.0
50,50,130,5000000.0
50,50,140,5000000.0
50,50,150,5000000.0
50,59,10,1713.5869143097175
50,59,20,5000000.0
50,59,40,91.69437732776487
50,59,90,5000000.0
50,59,100,5000000.0
50,59,110,5000000.0
50,59,120,5000000.0
50,59,140,5000000.0
50,59,150,5000000.0
51,9,30,126.21858936795931
51,9,50,5000000.0
51,9,70,5000000.0
51,9,80,5000000.0
51,9,90,5000000.0
51,9,110,5000000.0
51,9,120,5000000.0
51,9,130,5000000.0
51,9,140,5000000.0
51,9,150,5000000.0
51,26,30,5000000.0
51,26,40,5000000.0
51,26,70,216.14717542904432
51,26,80,5000000.0
51,26,110,5000000.0
51,26,130,5000000.0
51,26,140,5000000.0
51,26,150,5000000.0
51,28,10,5000000.0
51,28,20,5000000.0
51,28,40,47.28313482965018
51,28,60,4999923.41197198
51,28,70,5000000.0
51,28,100,5000000.0
51,28,110,5000000.0
51,28,130,5000000.0
51,34,60,5000000.0
51,34,70,4999967.6636828855
51,34,100,5000000.0
51,34,110,109.16813761095415
51,34,120,5000000.0
51,34,130,26.65127050688696
51,34,150,5000000.0
51,40,30,5000000.0
51,40,50,5000000.0
51,40,60,5000000.0
51,40,70,5000000.0
51,40,120,4999968.366530948
51,51,10,5000000.0
51,51,20,5000000.0
51,51,30,5000000.0
51,51,40,5000000.0
51,51,50,5000000.0
51,51,60,5000000.0
51,51,70,5000000.0
51,51,80,5000000.0
51,51,90,5000000.0
51,51,100,5000000.0
51,51,110,5000000.0
51,51,120,5000000.0
51,51,130,5000000.0
51,51,140,5000000.0
51,51,150,5000000.0
51,52,10,5000000.0
51,52,20,5000000.0
51,52,30,5000000.0
51,52,40,5000000.0
51,52,50,5000000.0
51,52,80,5000000.0
51,52,90,5000000.0
51,52,100,57.71962402998914
51,52,120,4999879.157074743
51,52,140,5000000.0
51,52,150,5000000.0
51,53,10,5000000.0
51,53,20,5000000.0
51,53,40,5000000.0
51,53,80,5000000.0
51,53,90,5000000.0
51,53,100,5000000.0
51,53,110,5000000.0
51,53,120,5000000.0
51,53,130,5000000.0
51,60,10,5000000.0
51,60,20,4999632.924861985
51,60,30,5000000.0
51,60,40,5000000.0
51,60,50,5000000.0
51,60,60,5000000.0
51,60,90,5000000.0
51,60,100,5000000.0
51,60,140,5000000.0
52,26,20,238.02371070999652
52,26,30,4998256.061524555
52,26,70,4999511.8146292595
52,26,80,4999983.50533885
52,26,90,5000000.0
52,26,120,5000000.0
52,26,150,5000000.0
52,28,10,4998861.766187375
52,28,20,5000000.0
52,28,30,5000000.0
52,28,40,5000000.0
52,28,50,561.5124642741857
52,28,60,5000000.0
52,28,70,5000000.0
52,28,100,5000000.0
52,28,120,5000000.0
52,28,130,98.18124382022091
52,28,140,5000000.0
52,40,10,5000000.0
52,40,30,4999731.68784408
